visitorid,itemid,recommendation_score
346981,409804,35.0
346981,213834,34.0
346981,439963,32.0
346981,355994,30.0
346981,235559,27.0
346981,338395,25.0
346981,65021,25.0
346981,282385,22.0
346981,182407,21.0
347318,358819,4.0
347318,337166,1.0
347318,301547,1.0
347318,118633,1.0
347318,39207,1.0
347318,69081,1.0
347318,143316,1.0
347318,256694,1.0
347318,97890,1.0
347318,55072,1.0
347814,358819,4.0
347814,337166,1.0
347814,301547,1.0
347814,118633,1.0
347814,39207,1.0
347814,69081,1.0
347814,143316,1.0
347814,256694,1.0
347814,97890,1.0
347814,55072,1.0
348194,358819,4.0
348194,337166,1.0
348194,301547,1.0
348194,118633,1.0
348194,39207,1.0
348194,69081,1.0
348194,143316,1.0
348194,256694,1.0
348194,97890,1.0
348194,55072,1.0
348205,358819,4.0
348205,337166,1.0
348205,301547,1.0
348205,118633,1.0
348205,39207,1.0
348205,69081,1.0
348205,143316,1.0
348205,256694,1.0
348205,97890,1.0
348205,55072,1.0
348251,358819,4.0
348251,337166,1.0
348251,301547,1.0
348251,118633,1.0
348251,39207,1.0
348251,69081,1.0
348251,143316,1.0
348251,256694,1.0
348251,97890,1.0
348251,55072,1.0
348340,358819,4.0
348340,39207,1.0
348340,143316,1.0
348340,256694,1.0
348340,97890,1.0
348340,55072,1.0
348340,311886,1.0
348340,380693,1.0
348340,202168,1.0
348340,296217,1.0
348601,119736,91.0
348601,409804,35.0
348601,213834,34.0
348601,439963,32.0
348601,355994,30.0
348601,235559,27.0
348601,338395,25.0
348601,65021,25.0
348601,282385,22.0
348601,445351,21.0
348603,358819,4.0
348603,337166,1.0
348603,301547,1.0
348603,118633,1.0
348603,39207,1.0
348603,69081,1.0
348603,143316,1.0
348603,256694,1.0
348603,97890,1.0
348603,55072,1.0
349134,358819,4.0
349134,337166,1.0
349134,301547,1.0
349134,118633,1.0
349134,39207,1.0
349134,69081,1.0
349134,143316,1.0
349134,256694,1.0
349134,97890,1.0
349134,55072,1.0
349147,358819,4.0
349147,337166,1.0
349147,301547,1.0
349147,118633,1.0
349147,39207,1.0
349147,69081,1.0
349147,143316,1.0
349147,256694,1.0
349147,97890,1.0
349147,55072,1.0
349718,358819,4.0
349718,337166,1.0
349718,301547,1.0
349718,118633,1.0
349718,39207,1.0
349718,69081,1.0
349718,143316,1.0
349718,256694,1.0
349718,97890,1.0
349718,55072,1.0
350035,358819,4.0
350035,337166,1.0
350035,301547,1.0
350035,118633,1.0
350035,39207,1.0
350035,69081,1.0
350035,143316,1.0
350035,256694,1.0
350035,97890,1.0
350035,55072,1.0
350242,358819,4.0
350242,118633,1.0
350242,39207,1.0
350242,143316,1.0
350242,256694,1.0
350242,97890,1.0
350242,55072,1.0
350242,311886,1.0
350242,380693,1.0
350242,202168,1.0
350311,358819,4.0
350311,337166,1.0
350311,301547,1.0
350311,118633,1.0
350311,39207,1.0
350311,69081,1.0
350311,143316,1.0
350311,256694,1.0
350311,97890,1.0
350311,55072,1.0
351099,358819,4.0
351099,39207,1.0
351099,143316,1.0
351099,256694,1.0
351099,97890,1.0
351099,55072,1.0
351099,311886,1.0
351099,380693,1.0
351099,202168,1.0
351099,296217,1.0
351366,358819,4.0
351366,337166,1.0
351366,301547,1.0
351366,118633,1.0
351366,39207,1.0
351366,69081,1.0
351366,143316,1.0
351366,256694,1.0
351366,97890,1.0
351366,55072,1.0
351666,358819,4.0
351666,39207,1.0
351666,143316,1.0
351666,256694,1.0
351666,97890,1.0
351666,55072,1.0
351666,311886,1.0
351666,380693,1.0
351666,202168,1.0
351666,296217,1.0
352052,358819,4.0
352052,337166,1.0
352052,301547,1.0
352052,118633,1.0
352052,39207,1.0
352052,69081,1.0
352052,143316,1.0
352052,256694,1.0
352052,97890,1.0
352052,55072,1.0
352091,358819,4.0
352091,337166,1.0
352091,301547,1.0
352091,118633,1.0
352091,39207,1.0
352091,69081,1.0
352091,143316,1.0
352091,256694,1.0
352091,97890,1.0
352091,55072,1.0
352153,358819,4.0
352153,337166,1.0
352153,301547,1.0
352153,118633,1.0
352153,39207,1.0
352153,69081,1.0
352153,143316,1.0
352153,256694,1.0
352153,97890,1.0
352153,55072,1.0
352378,119736,91.0
352378,409804,35.0
352378,213834,34.0
352378,439963,32.0
352378,355994,30.0
352378,235559,27.0
352378,65021,25.0
352378,338395,25.0
352378,282385,22.0
352378,442725,21.0
352822,358819,4.0
352822,337166,1.0
352822,301547,1.0
352822,118633,1.0
352822,39207,1.0
352822,69081,1.0
352822,143316,1.0
352822,256694,1.0
352822,97890,1.0
352822,55072,1.0
352950,358819,4.0
352950,39207,1.0
352950,143316,1.0
352950,256694,1.0
352950,97890,1.0
352950,55072,1.0
352950,311886,1.0
352950,380693,1.0
352950,202168,1.0
352950,296217,1.0
353910,358819,4.0
353910,39207,1.0
353910,143316,1.0
353910,256694,1.0
353910,97890,1.0
353910,55072,1.0
353910,311886,1.0
353910,380693,1.0
353910,202168,1.0
353910,296217,1.0
354053,303140,1.0
354053,97890,1.0
354053,55072,1.0
354053,311886,1.0
354053,380693,1.0
354053,202168,1.0
354053,296217,1.0
354053,298545,1.0
354106,358819,4.0
354106,337166,1.0
354106,301547,1.0
354106,118633,1.0
354106,39207,1.0
354106,69081,1.0
354106,143316,1.0
354106,256694,1.0
354106,97890,1.0
354106,55072,1.0
354327,358819,4.0
354327,337166,1.0
354327,301547,1.0
354327,118633,1.0
354327,39207,1.0
354327,69081,1.0
354327,143316,1.0
354327,256694,1.0
354327,97890,1.0
354327,55072,1.0
354378,358819,4.0
354378,337166,1.0
354378,301547,1.0
354378,118633,1.0
354378,39207,1.0
354378,69081,1.0
354378,143316,1.0
354378,256694,1.0
354378,97890,1.0
354378,55072,1.0
355335,358819,4.0
355335,337166,1.0
355335,301547,1.0
355335,118633,1.0
355335,39207,1.0
355335,69081,1.0
355335,143316,1.0
355335,256694,1.0
355335,97890,1.0
355335,55072,1.0
355595,358819,4.0
355595,337166,1.0
355595,301547,1.0
355595,118633,1.0
355595,39207,1.0
355595,69081,1.0
355595,143316,1.0
355595,256694,1.0
355595,97890,1.0
355595,55072,1.0
356162,358819,4.0
356162,337166,1.0
356162,301547,1.0
356162,118633,1.0
356162,39207,1.0
356162,69081,1.0
356162,143316,1.0
356162,256694,1.0
356162,97890,1.0
356162,55072,1.0
356616,358819,4.0
356616,337166,1.0
356616,301547,1.0
356616,118633,1.0
356616,39207,1.0
356616,69081,1.0
356616,143316,1.0
356616,256694,1.0
356616,97890,1.0
356616,55072,1.0
356806,358819,4.0
356806,337166,1.0
356806,301547,1.0
356806,118633,1.0
356806,39207,1.0
356806,69081,1.0
356806,143316,1.0
356806,256694,1.0
356806,97890,1.0
356806,55072,1.0
357568,358819,4.0
357568,337166,1.0
357568,301547,1.0
357568,118633,1.0
357568,39207,1.0
357568,69081,1.0
357568,143316,1.0
357568,256694,1.0
357568,97890,1.0
357568,55072,1.0
357714,358819,4.0
357714,337166,1.0
357714,301547,1.0
357714,118633,1.0
357714,39207,1.0
357714,69081,1.0
357714,143316,1.0
357714,256694,1.0
357714,97890,1.0
357714,55072,1.0
358382,358819,4.0
358382,337166,1.0
358382,301547,1.0
358382,118633,1.0
358382,39207,1.0
358382,69081,1.0
358382,143316,1.0
358382,256694,1.0
358382,97890,1.0
358382,55072,1.0
358418,358819,4.0
358418,337166,1.0
358418,301547,1.0
358418,118633,1.0
358418,39207,1.0
358418,69081,1.0
358418,143316,1.0
358418,256694,1.0
358418,97890,1.0
358418,55072,1.0
358941,358819,4.0
358941,337166,1.0
358941,301547,1.0
358941,118633,1.0
358941,39207,1.0
358941,69081,1.0
358941,143316,1.0
358941,256694,1.0
358941,97890,1.0
358941,55072,1.0
359307,358819,4.0
359307,337166,1.0
359307,301547,1.0
359307,118633,1.0
359307,39207,1.0
359307,69081,1.0
359307,143316,1.0
359307,256694,1.0
359307,97890,1.0
359307,55072,1.0
359322,358819,4.0
359322,39207,1.0
359322,143316,1.0
359322,256694,1.0
359322,97890,1.0
359322,55072,1.0
359322,311886,1.0
359322,380693,1.0
359322,202168,1.0
359322,296217,1.0
359396,420708,1.0
359396,340375,1.0
359396,97890,1.0
359396,55072,1.0
359396,311886,1.0
359396,380693,1.0
359396,202168,1.0
359396,296217,1.0
359396,298545,1.0
359422,358819,4.0
359422,337166,1.0
359422,301547,1.0
359422,118633,1.0
359422,39207,1.0
359422,69081,1.0
359422,143316,1.0
359422,256694,1.0
359422,97890,1.0
359422,55072,1.0
359446,358819,4.0
359446,170403,2.0
359446,97080,2.0
359446,35356,1.0
359446,91708,1.0
359446,46858,1.0
359446,188698,1.0
359446,40484,1.0
359446,241535,1.0
359446,243733,1.0
359519,358819,4.0
359519,337166,1.0
359519,301547,1.0
359519,118633,1.0
359519,39207,1.0
359519,69081,1.0
359519,143316,1.0
359519,256694,1.0
359519,97890,1.0
359519,55072,1.0
359610,358819,4.0
359610,337166,1.0
359610,301547,1.0
359610,118633,1.0
359610,39207,1.0
359610,69081,1.0
359610,143316,1.0
359610,256694,1.0
359610,97890,1.0
359610,55072,1.0
360263,358819,4.0
360263,337166,1.0
360263,301547,1.0
360263,118633,1.0
360263,39207,1.0
360263,69081,1.0
360263,143316,1.0
360263,256694,1.0
360263,97890,1.0
360263,55072,1.0
361641,358819,4.0
361641,39207,1.0
361641,143316,1.0
361641,256694,1.0
361641,97890,1.0
361641,55072,1.0
361641,311886,1.0
361641,380693,1.0
361641,202168,1.0
361641,296217,1.0
361814,358819,4.0
361814,337166,1.0
361814,301547,1.0
361814,118633,1.0
361814,39207,1.0
361814,69081,1.0
361814,143316,1.0
361814,256694,1.0
361814,97890,1.0
361814,55072,1.0
362244,358819,4.0
362244,337166,1.0
362244,301547,1.0
362244,118633,1.0
362244,39207,1.0
362244,69081,1.0
362244,143316,1.0
362244,256694,1.0
362244,97890,1.0
362244,55072,1.0
362596,358819,4.0
362596,337166,1.0
362596,301547,1.0
362596,118633,1.0
362596,39207,1.0
362596,69081,1.0
362596,143316,1.0
362596,256694,1.0
362596,97890,1.0
362596,55072,1.0
362737,221911,5.0
362737,358819,4.0
362737,167465,1.0
362737,188263,1.0
362737,189518,1.0
362737,247515,1.0
362737,251820,1.0
362737,276227,1.0
362737,278586,1.0
362737,293299,1.0
362791,358819,4.0
362791,337166,1.0
362791,301547,1.0
362791,118633,1.0
362791,39207,1.0
362791,69081,1.0
362791,143316,1.0
362791,256694,1.0
362791,97890,1.0
362791,55072,1.0
362877,358819,4.0
362877,337166,1.0
362877,301547,1.0
362877,118633,1.0
362877,39207,1.0
362877,69081,1.0
362877,143316,1.0
362877,256694,1.0
362877,97890,1.0
362877,55072,1.0
363030,358819,4.0
363030,331209,2.0
363030,118633,1.0
363030,328896,1.0
363030,39207,1.0
363030,143316,1.0
363030,256694,1.0
363030,97890,1.0
363030,55072,1.0
363030,311886,1.0
363208,358819,4.0
363208,337166,1.0
363208,301547,1.0
363208,118633,1.0
363208,39207,1.0
363208,69081,1.0
363208,143316,1.0
363208,256694,1.0
363208,97890,1.0
363208,55072,1.0
363234,119736,91.0
363234,409804,35.0
363234,213834,34.0
363234,439963,32.0
363234,355994,30.0
363234,235559,27.0
363234,65021,25.0
363234,338395,25.0
363234,282385,22.0
363234,182407,21.0
363815,358819,4.0
363815,337166,1.0
363815,301547,1.0
363815,118633,1.0
363815,39207,1.0
363815,69081,1.0
363815,143316,1.0
363815,256694,1.0
363815,97890,1.0
363815,55072,1.0
363829,358819,4.0
363829,337166,1.0
363829,301547,1.0
363829,118633,1.0
363829,39207,1.0
363829,69081,1.0
363829,143316,1.0
363829,256694,1.0
363829,97890,1.0
363829,55072,1.0
364073,119736,91.0
364073,409804,35.0
364073,213834,34.0
364073,439963,32.0
364073,355994,30.0
364073,235559,27.0
364073,65021,25.0
364073,338395,25.0
364073,282385,22.0
364073,182407,21.0
364145,358819,4.0
364145,337166,1.0
364145,301547,1.0
364145,118633,1.0
364145,39207,1.0
364145,69081,1.0
364145,143316,1.0
364145,256694,1.0
364145,97890,1.0
364145,55072,1.0
364204,358819,4.0
364204,337166,1.0
364204,301547,1.0
364204,118633,1.0
364204,39207,1.0
364204,69081,1.0
364204,143316,1.0
364204,256694,1.0
364204,97890,1.0
364204,55072,1.0
364293,358819,4.0
364293,337166,1.0
364293,301547,1.0
364293,118633,1.0
364293,39207,1.0
364293,69081,1.0
364293,143316,1.0
364293,256694,1.0
364293,97890,1.0
364293,55072,1.0
364582,358819,4.0
364582,337166,1.0
364582,301547,1.0
364582,118633,1.0
364582,39207,1.0
364582,69081,1.0
364582,143316,1.0
364582,256694,1.0
364582,97890,1.0
364582,55072,1.0
364627,358819,4.0
364627,337166,1.0
364627,301547,1.0
364627,118633,1.0
364627,39207,1.0
364627,69081,1.0
364627,143316,1.0
364627,256694,1.0
364627,97890,1.0
364627,55072,1.0
365525,358819,4.0
365525,337166,1.0
365525,301547,1.0
365525,118633,1.0
365525,39207,1.0
365525,69081,1.0
365525,143316,1.0
365525,256694,1.0
365525,97890,1.0
365525,55072,1.0
365571,119736,91.0
365571,409804,35.0
365571,213834,34.0
365571,439963,32.0
365571,355994,30.0
365571,235559,27.0
365571,338395,25.0
365571,65021,25.0
365571,282385,22.0
365571,182407,21.0
365645,358819,4.0
365645,337166,1.0
365645,301547,1.0
365645,118633,1.0
365645,39207,1.0
365645,69081,1.0
365645,143316,1.0
365645,256694,1.0
365645,97890,1.0
365645,55072,1.0
366017,358819,4.0
366017,39207,1.0
366017,143316,1.0
366017,256694,1.0
366017,97890,1.0
366017,55072,1.0
366017,311886,1.0
366017,380693,1.0
366017,202168,1.0
366017,296217,1.0
366151,358819,4.0
366151,337166,1.0
366151,301547,1.0
366151,118633,1.0
366151,39207,1.0
366151,69081,1.0
366151,143316,1.0
366151,256694,1.0
366151,97890,1.0
366151,55072,1.0
366363,358819,4.0
366363,337166,1.0
366363,301547,1.0
366363,118633,1.0
366363,39207,1.0
366363,69081,1.0
366363,143316,1.0
366363,256694,1.0
366363,97890,1.0
366363,55072,1.0
366539,358819,4.0
366539,337166,1.0
366539,301547,1.0
366539,118633,1.0
366539,39207,1.0
366539,69081,1.0
366539,143316,1.0
366539,256694,1.0
366539,97890,1.0
366539,55072,1.0
367601,358819,4.0
367601,337166,1.0
367601,301547,1.0
367601,118633,1.0
367601,39207,1.0
367601,69081,1.0
367601,143316,1.0
367601,256694,1.0
367601,97890,1.0
367601,55072,1.0
368080,358819,4.0
368080,337166,1.0
368080,301547,1.0
368080,118633,1.0
368080,39207,1.0
368080,69081,1.0
368080,143316,1.0
368080,256694,1.0
368080,97890,1.0
368080,55072,1.0
368282,358819,4.0
368282,337166,1.0
368282,301547,1.0
368282,118633,1.0
368282,39207,1.0
368282,69081,1.0
368282,143316,1.0
368282,256694,1.0
368282,97890,1.0
368282,55072,1.0
368390,358819,4.0
368390,337166,1.0
368390,301547,1.0
368390,118633,1.0
368390,39207,1.0
368390,69081,1.0
368390,143316,1.0
368390,256694,1.0
368390,97890,1.0
368390,55072,1.0
368565,358819,4.0
368565,337166,1.0
368565,301547,1.0
368565,118633,1.0
368565,39207,1.0
368565,69081,1.0
368565,143316,1.0
368565,256694,1.0
368565,97890,1.0
368565,55072,1.0
368823,358819,4.0
368823,337166,1.0
368823,301547,1.0
368823,118633,1.0
368823,39207,1.0
368823,69081,1.0
368823,143316,1.0
368823,256694,1.0
368823,97890,1.0
368823,55072,1.0
368976,358819,4.0
368976,98063,1.0
368976,296989,1.0
368976,415121,1.0
368976,355511,1.0
368976,118633,1.0
368976,39207,1.0
368976,143316,1.0
368976,256694,1.0
368976,97890,1.0
369319,361029,1.0
369319,97890,1.0
369319,55072,1.0
369319,311886,1.0
369319,380693,1.0
369319,202168,1.0
369319,296217,1.0
369319,298545,1.0
369319,69081,1.0
369319,77298,1.0
369965,358819,4.0
369965,337166,1.0
369965,301547,1.0
369965,118633,1.0
369965,39207,1.0
369965,69081,1.0
369965,143316,1.0
369965,256694,1.0
369965,97890,1.0
369965,55072,1.0
370157,358819,4.0
370157,337166,1.0
370157,301547,1.0
370157,118633,1.0
370157,39207,1.0
370157,69081,1.0
370157,143316,1.0
370157,256694,1.0
370157,97890,1.0
370157,55072,1.0
370172,358819,4.0
370172,337166,1.0
370172,301547,1.0
370172,118633,1.0
370172,39207,1.0
370172,69081,1.0
370172,143316,1.0
370172,256694,1.0
370172,97890,1.0
370172,55072,1.0
370251,358819,4.0
370251,337166,1.0
370251,301547,1.0
370251,118633,1.0
370251,39207,1.0
370251,69081,1.0
370251,143316,1.0
370251,256694,1.0
370251,97890,1.0
370251,55072,1.0
370428,358819,4.0
370428,337166,1.0
370428,301547,1.0
370428,118633,1.0
370428,39207,1.0
370428,69081,1.0
370428,143316,1.0
370428,256694,1.0
370428,97890,1.0
370428,55072,1.0
370737,358819,4.0
370737,337166,1.0
370737,301547,1.0
370737,118633,1.0
370737,39207,1.0
370737,69081,1.0
370737,143316,1.0
370737,256694,1.0
370737,97890,1.0
370737,55072,1.0
370777,358819,4.0
370777,337166,1.0
370777,301547,1.0
370777,118633,1.0
370777,39207,1.0
370777,69081,1.0
370777,143316,1.0
370777,256694,1.0
370777,97890,1.0
370777,55072,1.0
370933,119736,91.0
370933,409804,35.0
370933,213834,34.0
370933,439963,32.0
370933,355994,30.0
370933,235559,27.0
370933,65021,25.0
370933,338395,25.0
370933,282385,22.0
370933,442725,21.0
372038,358819,4.0
372038,337166,1.0
372038,301547,1.0
372038,118633,1.0
372038,39207,1.0
372038,69081,1.0
372038,143316,1.0
372038,256694,1.0
372038,97890,1.0
372038,55072,1.0
372143,358819,4.0
372143,337166,1.0
372143,301547,1.0
372143,118633,1.0
372143,39207,1.0
372143,69081,1.0
372143,143316,1.0
372143,256694,1.0
372143,97890,1.0
372143,55072,1.0
372795,358819,4.0
372795,337166,1.0
372795,301547,1.0
372795,118633,1.0
372795,39207,1.0
372795,69081,1.0
372795,143316,1.0
372795,256694,1.0
372795,97890,1.0
372795,55072,1.0
373823,358819,4.0
373823,337166,1.0
373823,301547,1.0
373823,118633,1.0
373823,39207,1.0
373823,69081,1.0
373823,143316,1.0
373823,256694,1.0
373823,97890,1.0
373823,55072,1.0
374032,358819,4.0
374032,39207,1.0
374032,143316,1.0
374032,256694,1.0
374032,97890,1.0
374032,55072,1.0
374032,311886,1.0
374032,380693,1.0
374032,202168,1.0
374032,296217,1.0
374202,358819,4.0
374202,337166,1.0
374202,301547,1.0
374202,118633,1.0
374202,39207,1.0
374202,69081,1.0
374202,143316,1.0
374202,256694,1.0
374202,97890,1.0
374202,55072,1.0
375666,119736,91.0
375666,409804,35.0
375666,213834,34.0
375666,439963,32.0
375666,355994,30.0
375666,235559,27.0
375666,65021,25.0
375666,338395,25.0
375666,282385,22.0
375666,442725,21.0
375799,358819,4.0
375799,337166,1.0
375799,301547,1.0
375799,118633,1.0
375799,39207,1.0
375799,69081,1.0
375799,143316,1.0
375799,256694,1.0
375799,97890,1.0
375799,55072,1.0
376469,358819,4.0
376469,337166,1.0
376469,301547,1.0
376469,118633,1.0
376469,39207,1.0
376469,69081,1.0
376469,143316,1.0
376469,256694,1.0
376469,97890,1.0
376469,55072,1.0
376585,358819,4.0
376585,337166,1.0
376585,301547,1.0
376585,118633,1.0
376585,39207,1.0
376585,69081,1.0
376585,143316,1.0
376585,256694,1.0
376585,97890,1.0
376585,55072,1.0
376810,358819,4.0
376810,337166,1.0
376810,301547,1.0
376810,118633,1.0
376810,39207,1.0
376810,69081,1.0
376810,143316,1.0
376810,256694,1.0
376810,97890,1.0
376810,55072,1.0
376990,258155,4.0
376990,358819,4.0
376990,342727,3.0
376990,30308,2.0
376990,1724,2.0
376990,256242,1.0
376990,37794,1.0
376990,2104,1.0
376990,39207,1.0
376990,143316,1.0
377092,358819,4.0
377092,39207,1.0
377092,143316,1.0
377092,256694,1.0
377092,97890,1.0
377092,55072,1.0
377092,311886,1.0
377092,380693,1.0
377092,202168,1.0
377092,296217,1.0
377127,358819,4.0
377127,337166,1.0
377127,301547,1.0
377127,118633,1.0
377127,39207,1.0
377127,69081,1.0
377127,143316,1.0
377127,256694,1.0
377127,97890,1.0
377127,55072,1.0
377180,358819,4.0
377180,337166,1.0
377180,301547,1.0
377180,118633,1.0
377180,39207,1.0
377180,69081,1.0
377180,143316,1.0
377180,256694,1.0
377180,97890,1.0
377180,55072,1.0
378433,358819,4.0
378433,337166,1.0
378433,301547,1.0
378433,118633,1.0
378433,39207,1.0
378433,69081,1.0
378433,143316,1.0
378433,256694,1.0
378433,97890,1.0
378433,55072,1.0
378840,119736,91.0
378840,409804,35.0
378840,213834,34.0
378840,439963,32.0
378840,355994,30.0
378840,235559,27.0
378840,65021,25.0
378840,338395,25.0
378840,282385,22.0
378840,442725,21.0
379283,358819,4.0
379283,337166,1.0
379283,301547,1.0
379283,118633,1.0
379283,39207,1.0
379283,69081,1.0
379283,143316,1.0
379283,256694,1.0
379283,97890,1.0
379283,55072,1.0
379364,358819,4.0
379364,337166,1.0
379364,301547,1.0
379364,118633,1.0
379364,39207,1.0
379364,69081,1.0
379364,143316,1.0
379364,256694,1.0
379364,97890,1.0
379364,55072,1.0
379469,358819,4.0
379469,39207,1.0
379469,280250,1.0
379469,143316,1.0
379469,256694,1.0
379469,97890,1.0
379469,55072,1.0
379469,311886,1.0
379469,380693,1.0
379469,202168,1.0
379576,358819,4.0
379576,337166,1.0
379576,301547,1.0
379576,118633,1.0
379576,39207,1.0
379576,69081,1.0
379576,143316,1.0
379576,256694,1.0
379576,97890,1.0
379576,55072,1.0
379658,358819,4.0
379658,337166,1.0
379658,301547,1.0
379658,118633,1.0
379658,39207,1.0
379658,69081,1.0
379658,143316,1.0
379658,256694,1.0
379658,97890,1.0
379658,55072,1.0
379743,358819,4.0
379743,337166,1.0
379743,301547,1.0
379743,118633,1.0
379743,39207,1.0
379743,69081,1.0
379743,143316,1.0
379743,256694,1.0
379743,97890,1.0
379743,55072,1.0
380013,358819,4.0
380013,337166,1.0
380013,301547,1.0
380013,118633,1.0
380013,39207,1.0
380013,69081,1.0
380013,143316,1.0
380013,256694,1.0
380013,97890,1.0
380013,55072,1.0
380014,358819,4.0
380014,16206,1.0
380014,118633,1.0
380014,126332,1.0
380014,39207,1.0
380014,143316,1.0
380014,256694,1.0
380014,97890,1.0
380014,55072,1.0
380014,311886,1.0
380540,358819,4.0
380540,337166,1.0
380540,301547,1.0
380540,118633,1.0
380540,39207,1.0
380540,69081,1.0
380540,143316,1.0
380540,256694,1.0
380540,97890,1.0
380540,55072,1.0
380636,119736,91.0
380636,409804,35.0
380636,213834,34.0
380636,439963,32.0
380636,355994,30.0
380636,235559,27.0
