visitorid,itemid,recommendation_score,feedback,feedback_score,updated_score,updated_rank,recommendation_score_user,updated_score_user,feedback_score_user,personalization_score,personalized_rank
249512,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
249512,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
249512,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
249512,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
249512,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
249512,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
249512,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
249512,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
249512,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
250167,358819,4.0,Like,1,1.0,1,1.5,1.0,1.0,1.0,1
250167,114729,3.0,Like,1,1.0,2,1.5,1.0,1.0,1.0,2
250167,118633,1.0,Like,1,1.0,3,1.5,1.0,1.0,1.0,3
250167,39207,1.0,Like,1,1.0,4,1.5,1.0,1.0,1.0,4
250167,143316,1.0,Like,1,1.0,5,1.5,1.0,1.0,1.0,5
250167,256694,1.0,Like,1,1.0,6,1.5,1.0,1.0,1.0,6
250167,97890,1.0,Like,1,1.0,7,1.5,1.0,1.0,1.0,7
250167,55072,1.0,Like,1,1.0,8,1.5,1.0,1.0,1.0,8
250167,311886,1.0,Like,1,1.0,9,1.5,1.0,1.0,1.0,9
250167,380693,1.0,Like,1,1.0,10,1.5,1.0,1.0,1.0,10
250850,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
250850,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
250850,301547,1.0,Neutral,0,1.0,3,1.3,1.0,0.9,0.975,3
250850,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
250850,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
250850,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
250850,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
250850,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
250850,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
250850,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
251831,119736,91.0,Like,1,1.0,1,34.2,1.0,1.0,1.0,1
251831,409804,35.0,Like,1,1.0,2,34.2,1.0,1.0,1.0,2
251831,213834,34.0,Like,1,1.0,3,34.2,1.0,1.0,1.0,3
251831,439963,32.0,Like,1,1.0,4,34.2,1.0,1.0,1.0,4
251831,355994,30.0,Like,1,1.0,5,34.2,1.0,1.0,1.0,5
251831,235559,27.0,Like,1,1.0,6,34.2,1.0,1.0,1.0,6
251831,65021,25.0,Like,1,1.0,7,34.2,1.0,1.0,1.0,7
251831,338395,25.0,Like,1,1.0,8,34.2,1.0,1.0,1.0,8
251831,282385,22.0,Like,1,1.0,9,34.2,1.0,1.0,1.0,9
251831,445351,21.0,Like,1,1.0,10,34.2,1.0,1.0,1.0,10
252141,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
252141,39207,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
252141,143316,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
252141,256694,1.0,Neutral,0,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
252141,97890,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
252141,55072,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
252141,311886,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
252141,380693,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
252141,202168,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
252141,296217,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
252642,119736,91.0,Like,1,1.0,1,34.2,1.0,0.8,0.9500000000000001,1
252642,409804,35.0,Like,1,1.0,2,34.2,1.0,0.8,0.9500000000000001,2
252642,213834,34.0,Like,1,1.0,3,34.2,1.0,0.8,0.9500000000000001,3
252642,439963,32.0,Neutral,0,1.0,4,34.2,1.0,0.8,0.9500000000000001,4
252642,355994,30.0,Like,1,1.0,5,34.2,1.0,0.8,0.9500000000000001,5
252642,235559,27.0,Like,1,1.0,6,34.2,1.0,0.8,0.9500000000000001,6
252642,338395,25.0,Like,1,1.0,7,34.2,1.0,0.8,0.9500000000000001,7
252642,65021,25.0,Neutral,0,1.0,8,34.2,1.0,0.8,0.9500000000000001,8
252642,282385,22.0,Like,1,1.0,9,34.2,1.0,0.8,0.9500000000000001,9
252642,182407,21.0,Like,1,1.0,10,34.2,1.0,0.8,0.9500000000000001,10
252789,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.6,0.9,1
252789,337166,1.0,Like,1,1.0,2,1.3,1.0,0.6,0.9,2
252789,301547,1.0,Neutral,0,1.0,3,1.3,1.0,0.6,0.9,3
252789,118633,1.0,Like,1,1.0,4,1.3,1.0,0.6,0.9,4
252789,39207,1.0,Like,1,1.0,5,1.3,1.0,0.6,0.9,5
252789,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.6,0.9,6
252789,143316,1.0,Like,1,1.0,7,1.3,1.0,0.6,0.9,7
252789,256694,1.0,Like,1,1.0,8,1.3,1.0,0.6,0.9,8
252789,97890,1.0,Like,1,1.0,9,1.3,1.0,0.6,0.9,9
252789,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.6,0.9,10
252798,358819,4.0,Like,1,1.0,1,1.3,1.0,1.0,1.0,1
252798,337166,1.0,Like,1,1.0,2,1.3,1.0,1.0,1.0,2
252798,301547,1.0,Like,1,1.0,3,1.3,1.0,1.0,1.0,3
252798,118633,1.0,Like,1,1.0,4,1.3,1.0,1.0,1.0,4
252798,39207,1.0,Like,1,1.0,5,1.3,1.0,1.0,1.0,5
252798,69081,1.0,Like,1,1.0,6,1.3,1.0,1.0,1.0,6
252798,143316,1.0,Like,1,1.0,7,1.3,1.0,1.0,1.0,7
252798,256694,1.0,Like,1,1.0,8,1.3,1.0,1.0,1.0,8
252798,97890,1.0,Like,1,1.0,9,1.3,1.0,1.0,1.0,9
252798,55072,1.0,Like,1,1.0,10,1.3,1.0,1.0,1.0,10
253168,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
253168,337166,1.0,Neutral,0,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
253168,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
253168,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
253168,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
253168,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
253168,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
253168,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
253168,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
253168,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
253417,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
253417,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
253417,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
253417,118633,1.0,Neutral,0,1.0,4,1.3,1.0,0.9,0.975,4
253417,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
253417,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
253417,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
253417,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
253417,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
253417,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
253640,119736,91.0,Like,1,1.0,1,34.2,1.0,1.0,1.0,1
253640,409804,35.0,Like,1,1.0,2,34.2,1.0,1.0,1.0,2
253640,213834,34.0,Like,1,1.0,3,34.2,1.0,1.0,1.0,3
253640,439963,32.0,Like,1,1.0,4,34.2,1.0,1.0,1.0,4
253640,355994,30.0,Like,1,1.0,5,34.2,1.0,1.0,1.0,5
253640,235559,27.0,Like,1,1.0,6,34.2,1.0,1.0,1.0,6
253640,65021,25.0,Like,1,1.0,7,34.2,1.0,1.0,1.0,7
253640,338395,25.0,Like,1,1.0,8,34.2,1.0,1.0,1.0,8
253640,282385,22.0,Like,1,1.0,9,34.2,1.0,1.0,1.0,9
253640,182407,21.0,Like,1,1.0,10,34.2,1.0,1.0,1.0,10
253825,119736,91.0,Like,1,1.0,1,34.2,1.0,0.8,0.9500000000000001,1
253825,409804,35.0,Neutral,0,1.0,2,34.2,1.0,0.8,0.9500000000000001,2
253825,213834,34.0,Like,1,1.0,3,34.2,1.0,0.8,0.9500000000000001,3
253825,439963,32.0,Like,1,1.0,4,34.2,1.0,0.8,0.9500000000000001,4
253825,355994,30.0,Like,1,1.0,5,34.2,1.0,0.8,0.9500000000000001,5
253825,235559,27.0,Like,1,1.0,6,34.2,1.0,0.8,0.9500000000000001,6
253825,338395,25.0,Like,1,1.0,7,34.2,1.0,0.8,0.9500000000000001,7
253825,65021,25.0,Like,1,1.0,8,34.2,1.0,0.8,0.9500000000000001,8
253825,282385,22.0,Neutral,0,1.0,9,34.2,1.0,0.8,0.9500000000000001,9
253825,182407,21.0,Like,1,1.0,10,34.2,1.0,0.8,0.9500000000000001,10
254080,358819,4.0,Neutral,0,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
254080,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
254080,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
254080,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
254080,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
254080,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
254080,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
254080,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
254080,97890,1.0,Neutral,0,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
254080,55072,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
254218,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
254218,118633,1.0,Neutral,0,1.0,2,1.3,1.0,0.9,0.975,2
254218,39207,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
254218,143316,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
254218,256694,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
254218,97890,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
254218,55072,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
254218,311886,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
254218,380693,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
254218,202168,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
254283,415562,3.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
254283,445676,2.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
254283,97890,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
254283,55072,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
254283,311886,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
254283,380693,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
254283,202168,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
254283,296217,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
254283,298545,1.0,Neutral,0,1.0,9,1.3,1.0,0.9,0.975,9
254283,69081,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
254475,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
254475,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
254475,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
254475,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
254475,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
254475,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
254475,143316,1.0,Neutral,0,1.0,7,1.3,1.0,0.9,0.975,7
254475,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
254475,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
254475,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
254714,358819,4.0,Like,1,1.0,1,1.3,1.0,0.6,0.9,1
254714,337166,1.0,Neutral,0,1.0,2,1.3,1.0,0.6,0.9,2
254714,301547,1.0,Neutral,0,1.0,3,1.3,1.0,0.6,0.9,3
254714,118633,1.0,Like,1,1.0,4,1.3,1.0,0.6,0.9,4
254714,39207,1.0,Neutral,0,1.0,5,1.3,1.0,0.6,0.9,5
254714,69081,1.0,Like,1,1.0,6,1.3,1.0,0.6,0.9,6
254714,143316,1.0,Neutral,0,1.0,7,1.3,1.0,0.6,0.9,7
254714,256694,1.0,Like,1,1.0,8,1.3,1.0,0.6,0.9,8
254714,97890,1.0,Like,1,1.0,9,1.3,1.0,0.6,0.9,9
254714,55072,1.0,Like,1,1.0,10,1.3,1.0,0.6,0.9,10
254721,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
254721,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
254721,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
254721,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
254721,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
254721,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
254721,143316,1.0,Neutral,0,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
254721,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
254721,97890,1.0,Neutral,0,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
254721,55072,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
255016,358819,4.0,Like,1,1.0,1,1.3,1.0,1.0,1.0,1
255016,337166,1.0,Like,1,1.0,2,1.3,1.0,1.0,1.0,2
255016,301547,1.0,Like,1,1.0,3,1.3,1.0,1.0,1.0,3
255016,118633,1.0,Like,1,1.0,4,1.3,1.0,1.0,1.0,4
255016,39207,1.0,Like,1,1.0,5,1.3,1.0,1.0,1.0,5
255016,69081,1.0,Like,1,1.0,6,1.3,1.0,1.0,1.0,6
255016,143316,1.0,Like,1,1.0,7,1.3,1.0,1.0,1.0,7
255016,256694,1.0,Like,1,1.0,8,1.3,1.0,1.0,1.0,8
255016,97890,1.0,Like,1,1.0,9,1.3,1.0,1.0,1.0,9
255016,55072,1.0,Like,1,1.0,10,1.3,1.0,1.0,1.0,10
255193,358819,4.0,Like,1,1.0,1,1.3,1.0,1.0,1.0,1
255193,337166,1.0,Like,1,1.0,2,1.3,1.0,1.0,1.0,2
255193,301547,1.0,Like,1,1.0,3,1.3,1.0,1.0,1.0,3
255193,118633,1.0,Like,1,1.0,4,1.3,1.0,1.0,1.0,4
255193,39207,1.0,Like,1,1.0,5,1.3,1.0,1.0,1.0,5
255193,69081,1.0,Like,1,1.0,6,1.3,1.0,1.0,1.0,6
255193,143316,1.0,Like,1,1.0,7,1.3,1.0,1.0,1.0,7
255193,256694,1.0,Like,1,1.0,8,1.3,1.0,1.0,1.0,8
255193,97890,1.0,Like,1,1.0,9,1.3,1.0,1.0,1.0,9
255193,55072,1.0,Like,1,1.0,10,1.3,1.0,1.0,1.0,10
255346,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
255346,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
255346,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
255346,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
255346,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
255346,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
255346,143316,1.0,Neutral,0,1.0,7,1.3,1.0,0.9,0.975,7
255346,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
255346,97890,1.0,Like,1,1.0,9,1.3,1.0,0.9,0.975,9
255346,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
255686,358819,4.0,Like,1,1.0,1,1.3,1.0,0.7,0.9249999999999999,1
255686,118633,1.0,Like,1,1.0,2,1.3,1.0,0.7,0.9249999999999999,2
255686,39207,1.0,Like,1,1.0,3,1.3,1.0,0.7,0.9249999999999999,3
255686,143316,1.0,Like,1,1.0,4,1.3,1.0,0.7,0.9249999999999999,4
255686,256694,1.0,Like,1,1.0,5,1.3,1.0,0.7,0.9249999999999999,5
255686,97890,1.0,Like,1,1.0,6,1.3,1.0,0.7,0.9249999999999999,6
255686,55072,1.0,Neutral,0,1.0,7,1.3,1.0,0.7,0.9249999999999999,7
255686,311886,1.0,Like,1,1.0,8,1.3,1.0,0.7,0.9249999999999999,8
255686,380693,1.0,Neutral,0,1.0,9,1.3,1.0,0.7,0.9249999999999999,9
255686,202168,1.0,Neutral,0,1.0,10,1.3,1.0,0.7,0.9249999999999999,10
256258,358819,4.0,Like,1,1.0,1,1.3,1.0,1.0,1.0,1
256258,337166,1.0,Like,1,1.0,2,1.3,1.0,1.0,1.0,2
256258,301547,1.0,Like,1,1.0,3,1.3,1.0,1.0,1.0,3
256258,118633,1.0,Like,1,1.0,4,1.3,1.0,1.0,1.0,4
256258,39207,1.0,Like,1,1.0,5,1.3,1.0,1.0,1.0,5
256258,69081,1.0,Like,1,1.0,6,1.3,1.0,1.0,1.0,6
256258,143316,1.0,Like,1,1.0,7,1.3,1.0,1.0,1.0,7
256258,256694,1.0,Like,1,1.0,8,1.3,1.0,1.0,1.0,8
256258,97890,1.0,Like,1,1.0,9,1.3,1.0,1.0,1.0,9
256258,55072,1.0,Like,1,1.0,10,1.3,1.0,1.0,1.0,10
256337,358819,4.0,Like,1,1.0,1,1.3,1.0,1.0,1.0,1
256337,337166,1.0,Like,1,1.0,2,1.3,1.0,1.0,1.0,2
256337,301547,1.0,Like,1,1.0,3,1.3,1.0,1.0,1.0,3
256337,118633,1.0,Like,1,1.0,4,1.3,1.0,1.0,1.0,4
256337,39207,1.0,Like,1,1.0,5,1.3,1.0,1.0,1.0,5
256337,69081,1.0,Like,1,1.0,6,1.3,1.0,1.0,1.0,6
256337,143316,1.0,Like,1,1.0,7,1.3,1.0,1.0,1.0,7
256337,256694,1.0,Like,1,1.0,8,1.3,1.0,1.0,1.0,8
256337,97890,1.0,Like,1,1.0,9,1.3,1.0,1.0,1.0,9
256337,55072,1.0,Like,1,1.0,10,1.3,1.0,1.0,1.0,10
256558,119736,91.0,Neutral,0,1.0,1,34.2,1.0,0.8,0.9500000000000001,1
256558,409804,35.0,Like,1,1.0,2,34.2,1.0,0.8,0.9500000000000001,2
256558,213834,34.0,Like,1,1.0,3,34.2,1.0,0.8,0.9500000000000001,3
256558,439963,32.0,Like,1,1.0,4,34.2,1.0,0.8,0.9500000000000001,4
256558,355994,30.0,Like,1,1.0,5,34.2,1.0,0.8,0.9500000000000001,5
256558,235559,27.0,Like,1,1.0,6,34.2,1.0,0.8,0.9500000000000001,6
256558,338395,25.0,Like,1,1.0,7,34.2,1.0,0.8,0.9500000000000001,7
256558,65021,25.0,Neutral,0,1.0,8,34.2,1.0,0.8,0.9500000000000001,8
256558,282385,22.0,Like,1,1.0,9,34.2,1.0,0.8,0.9500000000000001,9
256558,445351,21.0,Like,1,1.0,10,34.2,1.0,0.8,0.9500000000000001,10
256880,119736,91.0,Like,1,1.0,1,34.2,1.0,1.0,1.0,1
256880,409804,35.0,Like,1,1.0,2,34.2,1.0,1.0,1.0,2
256880,213834,34.0,Like,1,1.0,3,34.2,1.0,1.0,1.0,3
256880,439963,32.0,Like,1,1.0,4,34.2,1.0,1.0,1.0,4
256880,355994,30.0,Like,1,1.0,5,34.2,1.0,1.0,1.0,5
256880,235559,27.0,Like,1,1.0,6,34.2,1.0,1.0,1.0,6
256880,65021,25.0,Like,1,1.0,7,34.2,1.0,1.0,1.0,7
256880,338395,25.0,Like,1,1.0,8,34.2,1.0,1.0,1.0,8
256880,282385,22.0,Like,1,1.0,9,34.2,1.0,1.0,1.0,9
256880,442725,21.0,Like,1,1.0,10,34.2,1.0,1.0,1.0,10
256893,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
256893,337166,1.0,Neutral,0,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
256893,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
256893,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
256893,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
256893,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
256893,143316,1.0,Like,1,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
256893,256694,1.0,Neutral,0,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
256893,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
256893,55072,1.0,Like,1,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
257674,358819,4.0,Like,1,1.0,1,1.3,1.0,0.7,0.9249999999999999,1
257674,337166,1.0,Like,1,1.0,2,1.3,1.0,0.7,0.9249999999999999,2
257674,301547,1.0,Like,1,1.0,3,1.3,1.0,0.7,0.9249999999999999,3
257674,118633,1.0,Like,1,1.0,4,1.3,1.0,0.7,0.9249999999999999,4
257674,39207,1.0,Neutral,0,1.0,5,1.3,1.0,0.7,0.9249999999999999,5
257674,69081,1.0,Neutral,0,1.0,6,1.3,1.0,0.7,0.9249999999999999,6
257674,143316,1.0,Like,1,1.0,7,1.3,1.0,0.7,0.9249999999999999,7
257674,256694,1.0,Like,1,1.0,8,1.3,1.0,0.7,0.9249999999999999,8
257674,97890,1.0,Like,1,1.0,9,1.3,1.0,0.7,0.9249999999999999,9
257674,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.7,0.9249999999999999,10
257922,264801,2.0,Neutral,0,1.0,1,1.125,1.0,0.875,0.96875,1
257922,55072,1.0,Like,1,1.0,2,1.125,1.0,0.875,0.96875,2
257922,311886,1.0,Like,1,1.0,3,1.125,1.0,0.875,0.96875,3
257922,380693,1.0,Like,1,1.0,4,1.125,1.0,0.875,0.96875,4
257922,202168,1.0,Like,1,1.0,5,1.125,1.0,0.875,0.96875,5
257922,296217,1.0,Like,1,1.0,6,1.125,1.0,0.875,0.96875,6
257922,298545,1.0,Like,1,1.0,7,1.125,1.0,0.875,0.96875,7
257922,69081,1.0,Like,1,1.0,8,1.125,1.0,0.875,0.96875,8
257987,119736,91.0,Like,1,1.0,1,34.2,1.0,0.9,0.975,1
257987,409804,35.0,Neutral,0,1.0,2,34.2,1.0,0.9,0.975,2
257987,213834,34.0,Like,1,1.0,3,34.2,1.0,0.9,0.975,3
257987,439963,32.0,Like,1,1.0,4,34.2,1.0,0.9,0.975,4
257987,355994,30.0,Like,1,1.0,5,34.2,1.0,0.9,0.975,5
257987,235559,27.0,Like,1,1.0,6,34.2,1.0,0.9,0.975,6
257987,338395,25.0,Like,1,1.0,7,34.2,1.0,0.9,0.975,7
257987,65021,25.0,Like,1,1.0,8,34.2,1.0,0.9,0.975,8
257987,282385,22.0,Like,1,1.0,9,34.2,1.0,0.9,0.975,9
257987,442725,21.0,Like,1,1.0,10,34.2,1.0,0.9,0.975,10
258006,358819,4.0,Like,1,1.0,1,1.3,1.0,0.9,0.975,1
258006,337166,1.0,Like,1,1.0,2,1.3,1.0,0.9,0.975,2
258006,301547,1.0,Like,1,1.0,3,1.3,1.0,0.9,0.975,3
258006,118633,1.0,Like,1,1.0,4,1.3,1.0,0.9,0.975,4
258006,39207,1.0,Like,1,1.0,5,1.3,1.0,0.9,0.975,5
258006,69081,1.0,Like,1,1.0,6,1.3,1.0,0.9,0.975,6
258006,143316,1.0,Like,1,1.0,7,1.3,1.0,0.9,0.975,7
258006,256694,1.0,Like,1,1.0,8,1.3,1.0,0.9,0.975,8
258006,97890,1.0,Neutral,0,1.0,9,1.3,1.0,0.9,0.975,9
258006,55072,1.0,Like,1,1.0,10,1.3,1.0,0.9,0.975,10
258293,358819,4.0,Like,1,1.0,1,1.3,1.0,0.8,0.9500000000000001,1
258293,337166,1.0,Like,1,1.0,2,1.3,1.0,0.8,0.9500000000000001,2
258293,301547,1.0,Like,1,1.0,3,1.3,1.0,0.8,0.9500000000000001,3
258293,118633,1.0,Like,1,1.0,4,1.3,1.0,0.8,0.9500000000000001,4
258293,39207,1.0,Like,1,1.0,5,1.3,1.0,0.8,0.9500000000000001,5
258293,69081,1.0,Like,1,1.0,6,1.3,1.0,0.8,0.9500000000000001,6
258293,143316,1.0,Neutral,0,1.0,7,1.3,1.0,0.8,0.9500000000000001,7
258293,256694,1.0,Like,1,1.0,8,1.3,1.0,0.8,0.9500000000000001,8
258293,97890,1.0,Like,1,1.0,9,1.3,1.0,0.8,0.9500000000000001,9
258293,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.8,0.9500000000000001,10
258528,358819,4.0,Like,1,1.0,1,1.3,1.0,1.0,1.0,1
258528,118633,1.0,Like,1,1.0,2,1.3,1.0,1.0,1.0,2
258528,39207,1.0,Like,1,1.0,3,1.3,1.0,1.0,1.0,3
258528,143316,1.0,Like,1,1.0,4,1.3,1.0,1.0,1.0,4
258528,256694,1.0,Like,1,1.0,5,1.3,1.0,1.0,1.0,5
258528,97890,1.0,Like,1,1.0,6,1.3,1.0,1.0,1.0,6
258528,55072,1.0,Like,1,1.0,7,1.3,1.0,1.0,1.0,7
258528,311886,1.0,Like,1,1.0,8,1.3,1.0,1.0,1.0,8
258528,380693,1.0,Like,1,1.0,9,1.3,1.0,1.0,1.0,9
258528,202168,1.0,Like,1,1.0,10,1.3,1.0,1.0,1.0,10
258633,358819,4.0,Like,1,1.0,1,1.3,1.0,0.7,0.9249999999999999,1
258633,337166,1.0,Neutral,0,1.0,2,1.3,1.0,0.7,0.9249999999999999,2
258633,301547,1.0,Like,1,1.0,3,1.3,1.0,0.7,0.9249999999999999,3
258633,118633,1.0,Like,1,1.0,4,1.3,1.0,0.7,0.9249999999999999,4
258633,39207,1.0,Like,1,1.0,5,1.3,1.0,0.7,0.9249999999999999,5
258633,69081,1.0,Like,1,1.0,6,1.3,1.0,0.7,0.9249999999999999,6
258633,143316,1.0,Like,1,1.0,7,1.3,1.0,0.7,0.9249999999999999,7
258633,256694,1.0,Like,1,1.0,8,1.3,1.0,0.7,0.9249999999999999,8
258633,97890,1.0,Neutral,0,1.0,9,1.3,1.0,0.7,0.9249999999999999,9
258633,55072,1.0,Neutral,0,1.0,10,1.3,1.0,0.7,0.9249999999999999,10
